Entity	 X(mm)	 Y(mm)	 Z(mm)	Node ID	Body
Mesh Node 405	-5	175.5	-1.42E-25	405	SYS\Solid1
Mesh Node 406	65	170.5	-1.34E-25	406	SYS\Solid1
Mesh Node 407	60	170.5	-1.34E-25	407	SYS\Solid1
Mesh Node 408	55	170.5	-1.34E-25	408	SYS\Solid1
Mesh Node 409	50	170.5	-1.34E-25	409	SYS\Solid1
Mesh Node 410	45	170.5	-1.34E-25	410	SYS\Solid1
Mesh Node 411	40	170.5	-1.34E-25	411	SYS\Solid1
Mesh Node 412	35	170.5	-1.34E-25	412	SYS\Solid1
Mesh Node 413	30	170.5	-1.34E-25	413	SYS\Solid1
Mesh Node 414	25	170.5	-1.34E-25	414	SYS\Solid1
Mesh Node 415	20	170.5	-1.34E-25	415	SYS\Solid1
Mesh Node 416	15	170.5	-1.34E-25	416	SYS\Solid1
Mesh Node 417	10	170.5	-1.34E-25	417	SYS\Solid1
Mesh Node 418	5	170.5	-1.34E-25	418	SYS\Solid1
Mesh Node 419	1.30E-15	170.5	-1.34E-25	419	SYS\Solid1
Mesh Node 420	-5	170.5	-1.34E-25	420	SYS\Solid1
Mesh Node 421	65	165.5	-1.25E-25	421	SYS\Solid1
Mesh Node 422	60	165.5	-1.25E-25	422	SYS\Solid1
Mesh Node 423	55	165.5	-1.25E-25	423	SYS\Solid1
Mesh Node 424	50	165.5	-1.25E-25	424	SYS\Solid1
Mesh Node 425	45	165.5	-1.25E-25	425	SYS\Solid1
Mesh Node 426	40	165.5	-1.25E-25	426	SYS\Solid1
Mesh Node 427	35	165.5	-1.25E-25	427	SYS\Solid1
Mesh Node 428	30	165.5	-1.25E-25	428	SYS\Solid1
Mesh Node 429	25	165.5	-1.25E-25	429	SYS\Solid1
Mesh Node 430	20	165.5	-1.25E-25	430	SYS\Solid1
Mesh Node 431	15	165.5	-1.25E-25	431	SYS\Solid1
Mesh Node 432	10	165.5	-1.25E-25	432	SYS\Solid1
Mesh Node 433	5	165.5	-1.25E-25	433	SYS\Solid1
Mesh Node 434	3.43E-14	165.5	-1.25E-25	434	SYS\Solid1
Mesh Node 435	-5	165.5	-1.25E-25	435	SYS\Solid1
Mesh Node 436	65	160.5	-1.17E-25	436	SYS\Solid1
Mesh Node 437	60	160.5	-1.17E-25	437	SYS\Solid1
Mesh Node 438	55	160.5	-1.17E-25	438	SYS\Solid1
Mesh Node 439	50	160.5	-1.17E-25	439	SYS\Solid1
Mesh Node 440	45	160.5	-1.17E-25	440	SYS\Solid1
Mesh Node 441	40	160.5	-1.17E-25	441	SYS\Solid1
Mesh Node 442	35	160.5	-1.17E-25	442	SYS\Solid1
Mesh Node 443	30	160.5	-1.17E-25	443	SYS\Solid1
Mesh Node 444	25	160.5	-1.17E-25	444	SYS\Solid1
Mesh Node 445	20	160.5	-1.17E-25	445	SYS\Solid1
Mesh Node 446	15	160.5	-1.17E-25	446	SYS\Solid1
Mesh Node 447	10	160.5	-1.17E-25	447	SYS\Solid1
Mesh Node 448	5	160.5	-1.17E-25	448	SYS\Solid1
Mesh Node 449	-4.86E-14	160.5	-1.17E-25	449	SYS\Solid1
Mesh Node 450	-5	160.5	-1.17E-25	450	SYS\Solid1
Mesh Node 451	65	155.5	-1.09E-25	451	SYS\Solid1
Mesh Node 452	60	155.5	-1.09E-25	452	SYS\Solid1
Mesh Node 453	55	155.5	-1.09E-25	453	SYS\Solid1
Mesh Node 454	50	155.5	-1.09E-25	454	SYS\Solid1
Mesh Node 455	45	155.5	-1.09E-25	455	SYS\Solid1
Mesh Node 456	40	155.5	-1.09E-25	456	SYS\Solid1
Mesh Node 457	35	155.5	-1.09E-25	457	SYS\Solid1
Mesh Node 458	30	155.5	-1.09E-25	458	SYS\Solid1
Mesh Node 459	25	155.5	-1.09E-25	459	SYS\Solid1
Mesh Node 460	20	155.5	-1.09E-25	460	SYS\Solid1
Mesh Node 461	15	155.5	-1.09E-25	461	SYS\Solid1
Mesh Node 462	10	155.5	-1.09E-25	462	SYS\Solid1
Mesh Node 463	5	155.5	-1.09E-25	463	SYS\Solid1
Mesh Node 464	3.49E-14	155.5	-1.09E-25	464	SYS\Solid1
Mesh Node 465	-5	155.5	-1.09E-25	465	SYS\Solid1
Mesh Node 466	65	150.5	-1.00E-25	466	SYS\Solid1
Mesh Node 467	60	150.5	-1.00E-25	467	SYS\Solid1
Mesh Node 468	55	150.5	-1.00E-25	468	SYS\Solid1
Mesh Node 469	50	150.5	-1.00E-25	469	SYS\Solid1
Mesh Node 470	45	150.5	-1.00E-25	470	SYS\Solid1
Mesh Node 471	40	150.5	-1.00E-25	471	SYS\Solid1
Mesh Node 472	35	150.5	-1.00E-25	472	SYS\Solid1
Mesh Node 473	30	150.5	-1.00E-25	473	SYS\Solid1
Mesh Node 474	25	150.5	-1.00E-25	474	SYS\Solid1
Mesh Node 475	20	150.5	-1.00E-25	475	SYS\Solid1
Mesh Node 476	15	150.5	-1.00E-25	476	SYS\Solid1
Mesh Node 477	10	150.5	-1.00E-25	477	SYS\Solid1
Mesh Node 478	5	150.5	-1.00E-25	478	SYS\Solid1
Mesh Node 479	-1.15E-14	150.5	-1.00E-25	479	SYS\Solid1
Mesh Node 480	-5	150.5	-1.00E-25	480	SYS\Solid1
Mesh Node 481	65	145.5	-9.22E-26	481	SYS\Solid1
Mesh Node 482	60	145.5	-9.22E-26	482	SYS\Solid1
Mesh Node 483	55	145.5	-9.22E-26	483	SYS\Solid1
Mesh Node 484	50	145.5	-9.22E-26	484	SYS\Solid1
Mesh Node 485	45	145.5	-9.22E-26	485	SYS\Solid1
Mesh Node 486	40	145.5	-9.22E-26	486	SYS\Solid1
Mesh Node 487	35	145.5	-9.22E-26	487	SYS\Solid1
Mesh Node 488	30	145.5	-9.22E-26	488	SYS\Solid1
Mesh Node 489	25	145.5	-9.22E-26	489	SYS\Solid1
Mesh Node 490	20	145.5	-9.22E-26	490	SYS\Solid1
Mesh Node 491	15	145.5	-9.22E-26	491	SYS\Solid1
Mesh Node 492	10	145.5	-9.22E-26	492	SYS\Solid1
Mesh Node 493	5	145.5	-9.22E-26	493	SYS\Solid1
Mesh Node 494	-5.85E-15	145.5	-9.22E-26	494	SYS\Solid1
Mesh Node 495	-5	145.5	-9.22E-26	495	SYS\Solid1
Mesh Node 496	65	140.5	-8.39E-26	496	SYS\Solid1
Mesh Node 497	60	140.5	-8.39E-26	497	SYS\Solid1
Mesh Node 498	55	140.5	-8.39E-26	498	SYS\Solid1
Mesh Node 499	50	140.5	-8.39E-26	499	SYS\Solid1
Mesh Node 500	45	140.5	-8.39E-26	500	SYS\Solid1
Mesh Node 501	40	140.5	-8.39E-26	501	SYS\Solid1
Mesh Node 502	35	140.5	-8.39E-26	502	SYS\Solid1
Mesh Node 503	30	140.5	-8.39E-26	503	SYS\Solid1
Mesh Node 504	25	140.5	-8.39E-26	504	SYS\Solid1
Mesh Node 505	20	140.5	-8.39E-26	505	SYS\Solid1
Mesh Node 506	15	140.5	-8.39E-26	506	SYS\Solid1
Mesh Node 507	10	140.5	-8.39E-26	507	SYS\Solid1
Mesh Node 508	5	140.5	-8.39E-26	508	SYS\Solid1
Mesh Node 509	3.43E-14	140.5	-8.39E-26	509	SYS\Solid1
Mesh Node 510	-5	140.5	-8.39E-26	510	SYS\Solid1
Mesh Node 511	65	135.5	-7.56E-26	511	SYS\Solid1
Mesh Node 512	60	135.5	-7.56E-26	512	SYS\Solid1
Mesh Node 513	55	135.5	-7.56E-26	513	SYS\Solid1
Mesh Node 514	50	135.5	-7.56E-26	514	SYS\Solid1
Mesh Node 515	45	135.5	-7.56E-26	515	SYS\Solid1
Mesh Node 516	40	135.5	-7.56E-26	516	SYS\Solid1
Mesh Node 517	35	135.5	-7.56E-26	517	SYS\Solid1
Mesh Node 518	30	135.5	-7.56E-26	518	SYS\Solid1
Mesh Node 519	25	135.5	-7.56E-26	519	SYS\Solid1
Mesh Node 520	20	135.5	-7.56E-26	520	SYS\Solid1
Mesh Node 521	15	135.5	-7.56E-26	521	SYS\Solid1
Mesh Node 522	10	135.5	-7.56E-26	522	SYS\Solid1
Mesh Node 523	5	135.5	-7.56E-26	523	SYS\Solid1
Mesh Node 524	-4.34E-14	135.5	-7.56E-26	524	SYS\Solid1
Mesh Node 525	-5	135.5	-7.56E-26	525	SYS\Solid1
Mesh Node 526	65	130.5	-6.73E-26	526	SYS\Solid1
Mesh Node 527	60	130.5	-6.73E-26	527	SYS\Solid1
Mesh Node 528	55	130.5	-6.73E-26	528	SYS\Solid1
Mesh Node 529	50	130.5	-6.73E-26	529	SYS\Solid1
Mesh Node 530	45	130.5	-6.73E-26	530	SYS\Solid1
Mesh Node 531	40	130.5	-6.73E-26	531	SYS\Solid1
Mesh Node 532	35	130.5	-6.73E-26	532	SYS\Solid1
Mesh Node 533	30	130.5	-6.73E-26	533	SYS\Solid1
Mesh Node 534	25	130.5	-6.73E-26	534	SYS\Solid1
Mesh Node 535	20	130.5	-6.73E-26	535	SYS\Solid1
Mesh Node 536	15	130.5	-6.73E-26	536	SYS\Solid1
Mesh Node 537	10	130.5	-6.73E-26	537	SYS\Solid1
Mesh Node 538	5	130.5	-6.73E-26	538	SYS\Solid1
Mesh Node 539	3.47E-14	130.5	-6.73E-26	539	SYS\Solid1
Mesh Node 540	-5	130.5	-6.73E-26	540	SYS\Solid1
Mesh Node 541	65	125.5	-5.90E-26	541	SYS\Solid1
Mesh Node 542	60	125.5	-5.90E-26	542	SYS\Solid1
Mesh Node 543	55	125.5	-5.90E-26	543	SYS\Solid1
Mesh Node 544	50	125.5	-5.90E-26	544	SYS\Solid1
Mesh Node 545	45	125.5	-5.90E-26	545	SYS\Solid1
Mesh Node 546	40	125.5	-5.90E-26	546	SYS\Solid1
Mesh Node 547	35	125.5	-5.90E-26	547	SYS\Solid1
Mesh Node 548	30	125.5	-5.90E-26	548	SYS\Solid1
Mesh Node 549	25	125.5	-5.90E-26	549	SYS\Solid1
Mesh Node 550	20	125.5	-5.90E-26	550	SYS\Solid1
Mesh Node 551	15	125.5	-5.90E-26	551	SYS\Solid1
Mesh Node 552	10	125.5	-5.90E-26	552	SYS\Solid1
Mesh Node 553	5	125.5	-5.90E-26	553	SYS\Solid1
Mesh Node 554	-4.81E-14	125.5	-5.90E-26	554	SYS\Solid1
Mesh Node 555	-5	125.5	-5.90E-26	555	SYS\Solid1
Mesh Node 556	65	120.5	-5.08E-26	556	SYS\Solid1
Mesh Node 557	60	120.5	-5.08E-26	557	SYS\Solid1
Mesh Node 558	55	120.5	-5.08E-26	558	SYS\Solid1
Mesh Node 559	50	120.5	-5.08E-26	559	SYS\Solid1
Mesh Node 560	45	120.5	-5.08E-26	560	SYS\Solid1
Mesh Node 561	40	120.5	-5.08E-26	561	SYS\Solid1
Mesh Node 562	35	120.5	-5.08E-26	562	SYS\Solid1
Mesh Node 563	30	120.5	-5.08E-26	563	SYS\Solid1
Mesh Node 564	25	120.5	-5.08E-26	564	SYS\Solid1
Mesh Node 565	20	120.5	-5.08E-26	565	SYS\Solid1
Mesh Node 566	15	120.5	-5.08E-26	566	SYS\Solid1
Mesh Node 567	10	120.5	-5.08E-26	567	SYS\Solid1
Mesh Node 568	5	120.5	-5.08E-26	568	SYS\Solid1
Mesh Node 569	3.51E-14	120.5	-5.08E-26	569	SYS\Solid1
Mesh Node 570	-5	120.5	-5.08E-26	570	SYS\Solid1
Mesh Node 571	65	115.5	-4.25E-26	571	SYS\Solid1
Mesh Node 572	60	115.5	-4.25E-26	572	SYS\Solid1
Mesh Node 573	55	115.5	-4.25E-26	573	SYS\Solid1
Mesh Node 574	50	115.5	-4.25E-26	574	SYS\Solid1
Mesh Node 575	45	115.5	-4.25E-26	575	SYS\Solid1
Mesh Node 576	40	115.5	-4.25E-26	576	SYS\Solid1
Mesh Node 577	35	115.5	-4.25E-26	577	SYS\Solid1
Mesh Node 578	30	115.5	-4.25E-26	578	SYS\Solid1
Mesh Node 579	25	115.5	-4.25E-26	579	SYS\Solid1
Mesh Node 580	20	115.5	-4.25E-26	580	SYS\Solid1
Mesh Node 581	15	115.5	-4.25E-26	581	SYS\Solid1
Mesh Node 582	10	115.5	-4.25E-26	582	SYS\Solid1
Mesh Node 583	5	115.5	-4.25E-26	583	SYS\Solid1
Mesh Node 584	1.32E-14	115.5	-4.25E-26	584	SYS\Solid1
Mesh Node 585	-5	115.5	-4.25E-26	585	SYS\Solid1
Mesh Node 586	65	110.5	-3.42E-26	586	SYS\Solid1
Mesh Node 587	60	110.5	-3.42E-26	587	SYS\Solid1
Mesh Node 588	55	110.5	-3.42E-26	588	SYS\Solid1
Mesh Node 589	50	110.5	-3.42E-26	589	SYS\Solid1
Mesh Node 590	45	110.5	-3.42E-26	590	SYS\Solid1
Mesh Node 591	40	110.5	-3.42E-26	591	SYS\Solid1
Mesh Node 592	35	110.5	-3.42E-26	592	SYS\Solid1
Mesh Node 593	30	110.5	-3.42E-26	593	SYS\Solid1
Mesh Node 594	25	110.5	-3.42E-26	594	SYS\Solid1
Mesh Node 595	20	110.5	-3.42E-26	595	SYS\Solid1
Mesh Node 596	15	110.5	-3.42E-26	596	SYS\Solid1
Mesh Node 597	10	110.5	-3.42E-26	597	SYS\Solid1
Mesh Node 598	5	110.5	-3.42E-26	598	SYS\Solid1
Mesh Node 599	-2.54E-14	110.5	-3.42E-26	599	SYS\Solid1
Mesh Node 600	-5	110.5	-3.42E-26	600	SYS\Solid1
Mesh Node 601	65	105.5	-2.59E-26	601	SYS\Solid1
Mesh Node 602	60	105.5	-2.59E-26	602	SYS\Solid1
Mesh Node 603	55	105.5	-2.59E-26	603	SYS\Solid1
Mesh Node 604	50	105.5	-2.59E-26	604	SYS\Solid1
Mesh Node 605	45	105.5	-2.59E-26	605	SYS\Solid1
Mesh Node 606	40	105.5	-2.59E-26	606	SYS\Solid1
Mesh Node 607	35	105.5	-2.59E-26	607	SYS\Solid1
Mesh Node 608	30	105.5	-2.59E-26	608	SYS\Solid1
Mesh Node 609	25	105.5	-2.59E-26	609	SYS\Solid1
Mesh Node 610	20	105.5	-2.59E-26	610	SYS\Solid1
Mesh Node 611	15	105.5	-2.59E-26	611	SYS\Solid1
Mesh Node 612	10	105.5	-2.59E-26	612	SYS\Solid1
Mesh Node 613	5	105.5	-2.59E-26	613	SYS\Solid1
Mesh Node 614	5.20E-15	105.5	-2.59E-26	614	SYS\Solid1
Mesh Node 615	-5	105.5	-2.59E-26	615	SYS\Solid1
Mesh Node 616	65	100.5	-1.76E-26	616	SYS\Solid1
Mesh Node 617	60	100.5	-1.76E-26	617	SYS\Solid1
Mesh Node 618	55	100.5	-1.76E-26	618	SYS\Solid1
Mesh Node 619	50	100.5	-1.76E-26	619	SYS\Solid1
Mesh Node 620	45	100.5	-1.76E-26	620	SYS\Solid1
Mesh Node 621	40	100.5	-1.76E-26	621	SYS\Solid1
Mesh Node 622	35	100.5	-1.76E-26	622	SYS\Solid1
Mesh Node 623	30	100.5	-1.76E-26	623	SYS\Solid1
Mesh Node 624	25	100.5	-1.76E-26	624	SYS\Solid1
Mesh Node 625	20	100.5	-1.76E-26	625	SYS\Solid1
Mesh Node 626	15	100.5	-1.76E-26	626	SYS\Solid1
Mesh Node 627	10	100.5	-1.76E-26	627	SYS\Solid1
Mesh Node 628	5	100.5	-1.76E-26	628	SYS\Solid1
Mesh Node 629	5.42E-15	100.5	-1.76E-26	629	SYS\Solid1
Mesh Node 630	-5	100.5	-1.76E-26	630	SYS\Solid1
Mesh Node 631	65	95.5	-9.34E-27	631	SYS\Solid1
Mesh Node 632	60	95.5	-9.34E-27	632	SYS\Solid1
Mesh Node 633	55	95.5	-9.34E-27	633	SYS\Solid1
Mesh Node 634	50	95.5	-9.34E-27	634	SYS\Solid1
Mesh Node 635	45	95.5	-9.34E-27	635	SYS\Solid1
Mesh Node 636	40	95.5	-9.34E-27	636	SYS\Solid1
Mesh Node 637	35	95.5	-9.34E-27	637	SYS\Solid1
Mesh Node 638	30	95.5	-9.34E-27	638	SYS\Solid1
Mesh Node 639	25	95.5	-9.34E-27	639	SYS\Solid1
Mesh Node 640	20	95.5	-9.34E-27	640	SYS\Solid1
Mesh Node 641	15	95.5	-9.34E-27	641	SYS\Solid1
Mesh Node 642	10	95.5	-9.34E-27	642	SYS\Solid1
Mesh Node 643	5	95.5	-9.34E-27	643	SYS\Solid1
Mesh Node 644	1.29E-14	95.5	-9.34E-27	644	SYS\Solid1
Mesh Node 645	-5	95.5	-9.34E-27	645	SYS\Solid1
Mesh Node 646	65	90.5	-1.06E-27	646	SYS\Solid1
Mesh Node 647	60	90.5	-1.06E-27	647	SYS\Solid1
Mesh Node 648	55	90.5	-1.06E-27	648	SYS\Solid1
Mesh Node 649	50	90.5	-1.06E-27	649	SYS\Solid1
Mesh Node 650	45	90.5	-1.06E-27	650	SYS\Solid1
Mesh Node 651	40	90.5	-1.06E-27	651	SYS\Solid1
Mesh Node 652	35	90.5	-1.06E-27	652	SYS\Solid1
Mesh Node 653	30	90.5	-1.06E-27	653	SYS\Solid1
Mesh Node 654	25	90.5	-1.06E-27	654	SYS\Solid1
Mesh Node 655	20	90.5	-1.06E-27	655	SYS\Solid1
Mesh Node 656	15	90.5	-1.06E-27	656	SYS\Solid1
Mesh Node 657	10	90.5	-1.06E-27	657	SYS\Solid1
Mesh Node 658	5	90.5	-1.06E-27	658	SYS\Solid1
Mesh Node 659	-6.07E-15	90.5	-1.06E-27	659	SYS\Solid1
Mesh Node 660	-5	90.5	-1.06E-27	660	SYS\Solid1
Mesh Node 661	65	85.5	7.22E-27	661	SYS\Solid1
Mesh Node 662	60	85.5	7.22E-27	662	SYS\Solid1
Mesh Node 663	55	85.5	7.22E-27	663	SYS\Solid1
Mesh Node 664	50	85.5	7.22E-27	664	SYS\Solid1
Mesh Node 665	45	85.5	7.22E-27	665	SYS\Solid1
Mesh Node 666	40	85.5	7.22E-27	666	SYS\Solid1
Mesh Node 667	35	85.5	7.22E-27	667	SYS\Solid1
Mesh Node 668	30	85.5	7.22E-27	668	SYS\Solid1
Mesh Node 669	25	85.5	7.22E-27	669	SYS\Solid1
Mesh Node 670	20	85.5	7.22E-27	670	SYS\Solid1
Mesh Node 671	15	85.5	7.22E-27	671	SYS\Solid1
Mesh Node 672	10	85.5	7.22E-27	672	SYS\Solid1
Mesh Node 673	5	85.5	7.22E-27	673	SYS\Solid1
Mesh Node 674	-8.35E-15	85.5	7.22E-27	674	SYS\Solid1
Mesh Node 675	-5	85.5	7.22E-27	675	SYS\Solid1
Mesh Node 676	65	80.5	1.55E-26	676	SYS\Solid1
Mesh Node 677	60	80.5	1.55E-26	677	SYS\Solid1
Mesh Node 678	55	80.5	1.55E-26	678	SYS\Solid1
Mesh Node 679	50	80.5	1.55E-26	679	SYS\Solid1
Mesh Node 680	45	80.5	1.55E-26	680	SYS\Solid1
Mesh Node 681	40	80.5	1.55E-26	681	SYS\Solid1
Mesh Node 682	35	80.5	1.55E-26	682	SYS\Solid1
Mesh Node 683	30	80.5	1.55E-26	683	SYS\Solid1
Mesh Node 684	25	80.5	1.55E-26	684	SYS\Solid1
Mesh Node 685	20	80.5	1.55E-26	685	SYS\Solid1
Mesh Node 686	15	80.5	1.55E-26	686	SYS\Solid1
Mesh Node 687	10	80.5	1.55E-26	687	SYS\Solid1
Mesh Node 688	5	80.5	1.55E-26	688	SYS\Solid1
Mesh Node 689	-7.16E-15	80.5	1.55E-26	689	SYS\Solid1
Mesh Node 690	-5	80.5	1.55E-26	690	SYS\Solid1
Mesh Node 691	65	75.5	2.38E-26	691	SYS\Solid1
Mesh Node 692	60	75.5	2.38E-26	692	SYS\Solid1
Mesh Node 693	55	75.5	2.38E-26	693	SYS\Solid1
Mesh Node 694	50	75.5	2.38E-26	694	SYS\Solid1
Mesh Node 695	45	75.5	2.38E-26	695	SYS\Solid1
Mesh Node 696	40	75.5	2.38E-26	696	SYS\Solid1
Mesh Node 697	35	75.5	2.38E-26	697	SYS\Solid1
Mesh Node 698	30	75.5	2.38E-26	698	SYS\Solid1
Mesh Node 699	25	75.5	2.38E-26	699	SYS\Solid1
Mesh Node 700	20	75.5	2.38E-26	700	SYS\Solid1
Mesh Node 701	15	75.5	2.38E-26	701	SYS\Solid1
Mesh Node 702	10	75.5	2.38E-26	702	SYS\Solid1
Mesh Node 703	5	75.5	2.38E-26	703	SYS\Solid1
Mesh Node 704	4.34E-15	75.5	2.38E-26	704	SYS\Solid1
Mesh Node 705	-5	75.5	2.38E-26	705	SYS\Solid1
Mesh Node 706	65	70.5	3.21E-26	706	SYS\Solid1
Mesh Node 707	60	70.5	3.21E-26	707	SYS\Solid1
Mesh Node 708	55	70.5	3.21E-26	708	SYS\Solid1
Mesh Node 709	50	70.5	3.21E-26	709	SYS\Solid1
Mesh Node 710	45	70.5	3.21E-26	710	SYS\Solid1
Mesh Node 711	40	70.5	3.21E-26	711	SYS\Solid1
Mesh Node 712	35	70.5	3.21E-26	712	SYS\Solid1
Mesh Node 713	30	70.5	3.21E-26	713	SYS\Solid1
Mesh Node 714	25	70.5	3.21E-26	714	SYS\Solid1
Mesh Node 715	20	70.5	3.21E-26	715	SYS\Solid1
Mesh Node 716	15	70.5	3.21E-26	716	SYS\Solid1
Mesh Node 717	10	70.5	3.21E-26	717	SYS\Solid1
Mesh Node 718	5	70.5	3.21E-26	718	SYS\Solid1
Mesh Node 719	-7.48E-15	70.5	3.21E-26	719	SYS\Solid1
Mesh Node 720	-5	70.5	3.21E-26	720	SYS\Solid1
Mesh Node 721	65	65.5	4.04E-26	721	SYS\Solid1
Mesh Node 722	60	65.5	4.04E-26	722	SYS\Solid1
Mesh Node 723	55	65.5	4.04E-26	723	SYS\Solid1
Mesh Node 724	50	65.5	4.04E-26	724	SYS\Solid1
Mesh Node 725	45	65.5	4.04E-26	725	SYS\Solid1
Mesh Node 726	40	65.5	4.04E-26	726	SYS\Solid1
Mesh Node 727	35	65.5	4.04E-26	727	SYS\Solid1
Mesh Node 728	30	65.5	4.04E-26	728	SYS\Solid1
Mesh Node 729	25	65.5	4.04E-26	729	SYS\Solid1
Mesh Node 730	20	65.5	4.04E-26	730	SYS\Solid1
Mesh Node 731	15	65.5	4.04E-26	731	SYS\Solid1
Mesh Node 732	10	65.5	4.04E-26	732	SYS\Solid1
Mesh Node 733	5	65.5	4.04E-26	733	SYS\Solid1
Mesh Node 734	4.12E-15	65.5	4.04E-26	734	SYS\Solid1
Mesh Node 735	-5	65.5	4.04E-26	735	SYS\Solid1
Mesh Node 736	65	60.5	4.86E-26	736	SYS\Solid1
Mesh Node 737	60	60.5	4.86E-26	737	SYS\Solid1
Mesh Node 738	55	60.5	4.86E-26	738	SYS\Solid1
Mesh Node 739	50	60.5	4.86E-26	739	SYS\Solid1
Mesh Node 740	45	60.5	4.86E-26	740	SYS\Solid1
Mesh Node 741	40	60.5	4.86E-26	741	SYS\Solid1
Mesh Node 742	35	60.5	4.86E-26	742	SYS\Solid1
Mesh Node 743	30	60.5	4.86E-26	743	SYS\Solid1
Mesh Node 744	25	60.5	4.86E-26	744	SYS\Solid1
Mesh Node 745	20	60.5	4.86E-26	745	SYS\Solid1
Mesh Node 746	15	60.5	4.86E-26	746	SYS\Solid1
Mesh Node 747	10	60.5	4.86E-26	747	SYS\Solid1
Mesh Node 748	5	60.5	4.86E-26	748	SYS\Solid1
Mesh Node 749	1.73E-15	60.5	4.86E-26	749	SYS\Solid1
Mesh Node 750	-5	60.5	4.86E-26	750	SYS\Solid1
Mesh Node 751	65	55.5	5.69E-26	751	SYS\Solid1
Mesh Node 752	60	55.5	5.69E-26	752	SYS\Solid1
Mesh Node 753	55	55.5	5.69E-26	753	SYS\Solid1
Mesh Node 754	50	55.5	5.69E-26	754	SYS\Solid1
Mesh Node 755	45	55.5	5.69E-26	755	SYS\Solid1
Mesh Node 756	40	55.5	5.69E-26	756	SYS\Solid1
Mesh Node 757	35	55.5	5.69E-26	757	SYS\Solid1
Mesh Node 758	30	55.5	5.69E-26	758	SYS\Solid1
Mesh Node 759	25	55.5	5.69E-26	759	SYS\Solid1
Mesh Node 760	20	55.5	5.69E-26	760	SYS\Solid1
Mesh Node 761	15	55.5	5.69E-26	761	SYS\Solid1
Mesh Node 762	10	55.5	5.69E-26	762	SYS\Solid1
Mesh Node 763	5	55.5	5.69E-26	763	SYS\Solid1
Mesh Node 764	8.46E-15	55.5	5.69E-26	764	SYS\Solid1
Mesh Node 765	-5	55.5	5.69E-26	765	SYS\Solid1
Mesh Node 766	65	50.5	6.52E-26	766	SYS\Solid1
Mesh Node 767	60	50.5	6.52E-26	767	SYS\Solid1
Mesh Node 768	55	50.5	6.52E-26	768	SYS\Solid1
Mesh Node 769	50	50.5	6.52E-26	769	SYS\Solid1
Mesh Node 770	45	50.5	6.52E-26	770	SYS\Solid1
Mesh Node 771	40	50.5	6.52E-26	771	SYS\Solid1
Mesh Node 772	35	50.5	6.52E-26	772	SYS\Solid1
Mesh Node 773	30	50.5	6.52E-26	773	SYS\Solid1
Mesh Node 774	25	50.5	6.52E-26	774	SYS\Solid1
Mesh Node 775	20	50.5	6.52E-26	775	SYS\Solid1
Mesh Node 776	15	50.5	6.52E-26	776	SYS\Solid1
Mesh Node 777	10	50.5	6.52E-26	777	SYS\Solid1
Mesh Node 778	5	50.5	6.52E-26	778	SYS\Solid1
Mesh Node 779	-5.31E-15	50.5	6.52E-26	779	SYS\Solid1
Mesh Node 780	-5	50.5	6.52E-26	780	SYS\Solid1
Mesh Node 781	65	45.5	7.35E-26	781	SYS\Solid1
Mesh Node 782	60	45.5	7.35E-26	782	SYS\Solid1
Mesh Node 783	55	45.5	7.35E-26	783	SYS\Solid1
Mesh Node 784	50	45.5	7.35E-26	784	SYS\Solid1
Mesh Node 785	45	45.5	7.35E-26	785	SYS\Solid1
Mesh Node 786	40	45.5	7.35E-26	786	SYS\Solid1
Mesh Node 787	35	45.5	7.35E-26	787	SYS\Solid1
Mesh Node 788	30	45.5	7.35E-26	788	SYS\Solid1
Mesh Node 789	25	45.5	7.35E-26	789	SYS\Solid1
Mesh Node 790	20	45.5	7.35E-26	790	SYS\Solid1
Mesh Node 791	15	45.5	7.35E-26	791	SYS\Solid1
Mesh Node 792	10	45.5	7.35E-26	792	SYS\Solid1
Mesh Node 793	5	45.5	7.35E-26	793	SYS\Solid1
Mesh Node 794	3.14E-15	45.5	7.35E-26	794	SYS\Solid1
Mesh Node 795	-5	45.5	7.35E-26	795	SYS\Solid1
Mesh Node 796	65	40.5	8.18E-26	796	SYS\Solid1
Mesh Node 797	60	40.5	8.18E-26	797	SYS\Solid1
Mesh Node 798	55	40.5	8.18E-26	798	SYS\Solid1
Mesh Node 799	50	40.5	8.18E-26	799	SYS\Solid1
Mesh Node 800	45	40.5	8.18E-26	800	SYS\Solid1
Mesh Node 801	40	40.5	8.18E-26	801	SYS\Solid1
Mesh Node 802	35	40.5	8.18E-26	802	SYS\Solid1
Mesh Node 803	30	40.5	8.18E-26	803	SYS\Solid1
Mesh Node 804	25	40.5	8.18E-26	804	SYS\Solid1
Mesh Node 805	20	40.5	8.18E-26	805	SYS\Solid1
Mesh Node 806	15	40.5	8.18E-26	806	SYS\Solid1
Mesh Node 807	10	40.5	8.18E-26	807	SYS\Solid1
Mesh Node 808	5	40.5	8.18E-26	808	SYS\Solid1
Mesh Node 809	3.04E-15	40.5	8.18E-26	809	SYS\Solid1
Mesh Node 810	-5	40.5	8.18E-26	810	SYS\Solid1
Mesh Node 811	65	35.5	9.01E-26	811	SYS\Solid1
Mesh Node 812	60	35.5	9.01E-26	812	SYS\Solid1
Mesh Node 813	55	35.5	9.01E-26	813	SYS\Solid1
Mesh Node 814	50	35.5	9.01E-26	814	SYS\Solid1
